Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit;Land
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;29.00;CHF/MW;0.00;CHF;7.25;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;7;MW;7;MW;0.28;CHF/MW;1.96;CHF;0.07;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;21;MW;0;MW;0.28;CHF/MW;0.00;CHF;0.07;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;0.28;CHF/MW;0.00;CHF;0.07;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;0.32;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;0.36;CHF/MW;0.00;CHF;0.09;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;9;MW;0;MW;1.39;CHF/MW;0.00;CHF;0.35;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 12:00 bis 16:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;60;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;1.00;CHF/MW;0.00;CHF;0.25;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;100;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;0.90;CHF/MW;0.00;CHF;0.22;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;7;MW;0;MW;0.39;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;6.80;CHF/MW;0.00;CHF;1.70;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;38.00;CHF/MW;0.00;CHF;9.50;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;7;MW;5;MW;0.24;CHF/MW;1.20;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;21;MW;20;MW;0.24;CHF/MW;4.80;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;20;MW;20;MW;0.24;CHF/MW;4.80;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;20;MW;20;MW;0.28;CHF/MW;5.60;CHF;0.07;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;0.36;CHF/MW;0.00;CHF;0.09;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;9;MW;0;MW;2.29;CHF/MW;0.00;CHF;0.57;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 16:00 bis 20:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;60;MW;51;MW;0.29;CHF/MW;14.79;CHF;0.07;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;1.00;CHF/MW;0.00;CHF;0.25;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;100;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;0.70;CHF/MW;0.00;CHF;0.18;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;7;MW;5;MW;0.40;CHF/MW;2.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;8.40;CHF/MW;0.00;CHF;2.10;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;44.00;CHF/MW;0.00;CHF;11.00;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;7;MW;0;MW;4.96;CHF/MW;0.00;CHF;1.24;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;21;MW;0;MW;4.96;CHF/MW;0.00;CHF;1.24;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;4.96;CHF/MW;0.00;CHF;1.24;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;7.00;CHF/MW;0.00;CHF;1.75;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;9.00;CHF/MW;0.00;CHF;2.25;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;1.79;CHF/MW;0.00;CHF;0.45;CHF/MWh*;CH
TRL+_17_06_15;Tertiary Power UP 20:00 bis 24:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.10;CHF/MW;0.00;CHF;0.02;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.15;CHF/MW;0.00;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.20;CHF/MW;0.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;100;MW;100;MW;0.10;CHF/MW;10.00;CHF;0.02;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;0.20;CHF/MW;0.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;60;MW;0;MW;0.15;CHF/MW;0.00;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;7;MW;0;MW;0.17;CHF/MW;0.00;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.16;CHF/MW;0.00;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.20;CHF/MW;0.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.24;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;0.32;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;3.00;CHF/MW;0.00;CHF;0.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 00:00 bis 04:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;0.15;CHF/MW;1.50;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;0.70;CHF/MW;0.00;CHF;0.18;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;100;MW;0;MW;0.20;CHF/MW;0.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;60;MW;60;MW;0.10;CHF/MW;6.00;CHF;0.02;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;7;MW;7;MW;0.14;CHF/MW;0.98;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;9.00;CHF/MW;0.00;CHF;2.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;0.16;CHF/MW;1.60;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;0.20;CHF/MW;2.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;0.24;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;6;MW;0;MW;7.00;CHF/MW;0.00;CHF;1.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 04:00 bis 08:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;100;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;60;MW;40;MW;0.31;CHF/MW;12.40;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;7;MW;0;MW;0.35;CHF/MW;0.00;CHF;0.09;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;9.00;CHF/MW;0.00;CHF;2.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;25.00;CHF/MW;0.00;CHF;6.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;0.20;CHF/MW;2.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;0.24;CHF/MW;2.40;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 08:00 bis 12:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;0.25;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;100;MW;50;MW;0.20;CHF/MW;10.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;0.25;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;60;MW;0;MW;0.22;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;7;MW;0;MW;0.25;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;9.00;CHF/MW;0.00;CHF;2.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;29.00;CHF/MW;0.00;CHF;7.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;0.16;CHF/MW;1.60;CHF;0.04;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;0.24;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;0.32;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;0.36;CHF/MW;0.00;CHF;0.09;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;7.00;CHF/MW;0.00;CHF;1.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 12:00 bis 16:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;1.00;CHF/MW;0.00;CHF;0.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;100;MW;0;MW;0.25;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;60;MW;54;MW;0.24;CHF/MW;12.96;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;7;MW;5;MW;0.24;CHF/MW;1.20;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;7.00;CHF/MW;0.00;CHF;1.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;38.00;CHF/MW;0.00;CHF;9.50;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;9;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 16:00 bis 20:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;1.00;CHF/MW;0.00;CHF;0.25;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;100;MW;50;MW;0.25;CHF/MW;12.50;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;60;MW;0;MW;0.29;CHF/MW;0.00;CHF;0.07;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;7;MW;6;MW;0.25;CHF/MW;1.50;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;25;MW;0;MW;8.50;CHF/MW;0.00;CHF;2.12;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;44.00;CHF/MW;0.00;CHF;11.00;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;11;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*;CH
TRL+_17_06_16;Tertiary Power UP 20:00 bis 24:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.55;CHF/MW;0.00;CHF;0.14;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.65;CHF/MW;0.00;CHF;0.16;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.75;CHF/MW;0.00;CHF;0.19;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.90;CHF/MW;0.00;CHF;0.22;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.12;CHF/MW;0.00;CHF;0.03;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.20;CHF/MW;0.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.24;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;60;MW;58;MW;0.10;CHF/MW;5.80;CHF;0.02;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;7;MW;0;MW;0.53;CHF/MW;0.00;CHF;0.13;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;100;MW;0;MW;0.25;CHF/MW;0.00;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;0.30;CHF/MW;0.00;CHF;0.08;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.50;CHF/MW;0.00;CHF;0.12;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;0.55;CHF/MW;0.00;CHF;0.14;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;0.65;CHF/MW;0.00;CHF;0.16;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;0.75;CHF/MW;0.00;CHF;0.19;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;0.90;CHF/MW;0.00;CHF;0.22;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;0.12;CHF/MW;1.20;CHF;0.03;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;0.20;CHF/MW;2.00;CHF;0.05;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;0.24;CHF/MW;2.40;CHF;0.06;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;60;MW;60;MW;0.10;CHF/MW;6.00;CHF;0.02;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;7;MW;6;MW;0.53;CHF/MW;3.18;CHF;0.13;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;0.70;CHF/MW;0.00;CHF;0.18;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;100;MW;0;MW;0.65;CHF/MW;0.00;CHF;0.16;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;1.20;CHF/MW;0.00;CHF;0.30;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;0.50;CHF/MW;0.00;CHF;0.12;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;0.45;CHF/MW;0.00;CHF;0.11;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;0.50;CHF/MW;0.00;CHF;0.12;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;0.55;CHF/MW;0.00;CHF;0.14;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;0.90;CHF/MW;0.00;CHF;0.22;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 08:00 bis 12:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_06_17;Tertiary Power UP 08:00 bis 12:00;7;MW;0;MW;3.52;CHF/MW;0.00;CHF;0.88;CHF/MWh*;CH
